LAT;LON;YEAR;DOY;PRECTOT;WS2M;RH2M;T2MDEW;PS;ALLSKY;T2M
50.09881;18.47511;2008;319;0.98;1.16;93.66;3.58;99.54;3.3;4.51
50.09881;18.47511;2008;320;0.05;3.16;88.32;3.5;99.35;3.89;5.33
50.09881;18.47511;2008;321;1.05;3.72;89.69;4.87;99;2.5;6.47
50.09881;18.47511;2008;322;0.78;3.36;84.9;-0.51;99.32;3.19;1.96
50.09881;18.47511;2008;323;0.02;3.34;75.36;-4.32;98.69;5.86;-0.63
50.09881;18.47511;2008;324;2.38;4.64;85.6;0.4;97.95;3.01;2.6
50.09881;18.47511;2008;325;8.97;6.38;87.11;3.74;97.16;1.64;5.72
50.09881;18.47511;2008;326;3.36;4.63;88.2;0.77;96.24;3.11;2.55
50.09881;18.47511;2008;327;1.62;3.71;80.64;-4.74;96.09;3.06;-1.97
50.09881;18.47511;2008;328;1.75;4.7;82.18;-4.17;96.45;2.05;-1.65
50.09881;18.47511;2008;329;0.1;3.99;83.39;-3.64;96.42;2.19;-1.16
50.09881;18.47511;2008;330;0.3;1.75;89.08;-2.97;97.48;2.39;-1.44
50.09881;18.47511;2008;331;0.79;2.77;89.21;-2.53;98.76;1.99;-1.03
50.09881;18.47511;2008;332;0.88;2.95;92.5;0.13;98.94;2.25;1.24
50.09881;18.47511;2008;333;0;4.14;81.51;-3.92;98.32;5.15;-1.27
50.09881;18.47511;2008;334;2.36;3.25;88.45;-1.21;97.09;1.12;0.48
50.09881;18.47511;2008;335;0.11;4.52;94.58;3.02;97.26;2.51;3.88
50.09881;18.47511;2008;336;0.13;4.88;90.6;4.85;97.19;3.54;6.27
50.09881;18.47511;2008;337;0.01;4.19;86.85;1.26;97.61;4.77;3.25
50.09881;18.47511;2008;338;1.17;2.36;93.74;1.22;97.6;3.29;2.11
50.09881;18.47511;2008;339;2.31;2.98;90.28;0.59;97.31;4.4;2
50.09881;18.47511;2008;340;5.09;3.28;89.9;1.91;96.59;3.65;3.49
50.09881;18.47511;2008;341;1.77;2.59;94.78;1.64;97.37;4.02;2.39
50.09881;18.47511;2008;342;2.37;2.68;97.59;1.13;98.51;1.77;1.46
50.09881;18.47511;2008;343;0.93;1.97;96.03;0.1;99.08;2.39;0.65
50.09881;18.47511;2008;344;0.02;2.73;91.16;-1.78;98.64;4.55;-0.55
50.09881;18.47511;2008;345;0.15;2.94;89.34;-1.53;98.3;3.48;-0.01
50.09881;18.47511;2008;346;2.64;2.1;90.94;0.56;98.15;2.6;1.93
50.09881;18.47511;2008;347;0.19;1.06;87.91;0.36;98.43;1.77;2.15
50.09881;18.47511;2008;348;0.03;1.69;98.37;-0.21;98.37;3.16;0.02
50.09881;18.47511;2008;349;0.04;2.43;94.58;-0.48;98.43;4.16;0.31
50.09881;18.47511;2008;350;0.02;2.54;96.54;1.27;98.88;3.75;1.84
50.09881;18.47511;2008;351;0.25;2.38;95.98;2.68;98.74;2.36;3.26
50.09881;18.47511;2008;352;2.79;1.64;97.88;2.58;98.07;1.85;2.9
50.09881;18.47511;2008;353;10.92;1.93;97.1;2.62;98.24;1.19;3.02
50.09881;18.47511;2008;354;11.16;2.71;95.81;0.1;98.29;1.22;0.67
50.09881;18.47511;2008;355;1.54;3.72;93.81;0.45;98.57;1.64;1.34
50.09881;18.47511;2008;356;0.64;4.46;91.83;0.49;98.97;2.16;1.68
50.09881;18.47511;2008;357;2.44;4.93;91.37;2.39;98.9;1.76;3.69
50.09881;18.47511;2008;358;0.56;5.32;89.4;-0.45;99.28;3.48;1.17
50.09881;18.47511;2008;359;2.31;1.83;92.69;-2.43;99.35;1.89;-1.39
50.09881;18.47511;2008;360;0.31;3.18;86.72;-4.52;99.98;2.05;-2.76
50.09881;18.47511;2008;361;0.35;3.1;84;-4.88;100.7;1.34;-2.73
50.09881;18.47511;2008;362;0.05;2.01;84.49;-6.51;100.57;1.82;-4.56
50.09881;18.47511;2008;363;0.01;1.41;87.44;-8.27;100.46;1.7;-6.96
50.09881;18.47511;2008;364;0.01;1.69;87.81;-8.27;100.68;2.68;-6.92
50.09881;18.47511;2008;365;0;2.04;84.78;-7.46;100.74;4.21;-5.64
50.09881;18.47511;2008;366;0;3.96;80.13;-8.24;99.86;4.41;-5.71
50.09881;18.47511;2009;1;0.36;3.28;83.5;-8.87;99.18;2.29;-6.9
50.09881;18.47511;2009;2;0.88;2.23;88.22;-5.92;99.21;1.33;-4.47
50.09881;18.47511;2009;3;0.02;3.16;81.17;-9.53;99.18;2.93;-7.37
50.09881;18.47511;2009;4;3.16;3.32;86.43;-6.82;98.23;1.5;-5.06
50.09881;18.47511;2009;5;3.32;2.5;90.1;-6.61;98.44;2.24;-5.35
50.09881;18.47511;2009;6;0.11;2.05;86.54;-12.03;99.21;3.39;-11.02
50.09881;18.47511;2009;7;0.69;3.44;85.75;-10.03;98.6;3.17;-8.56
50.09881;18.47511;2009;8;0.52;2.62;86.14;-9.89;99.68;3.12;-8.4
50.09881;18.47511;2009;9;0.02;3.58;80.46;-11.5;99.85;2.52;-9.38
50.09881;18.47511;2009;10;0.27;1.44;89.51;-7.29;100;2.53;-5.93
50.09881;18.47511;2009;11;0.01;3.65;82.12;-11.13;100.21;4.21;-9.19
50.09881;18.47511;2009;12;0;5.52;82.59;-11.87;99.91;4.21;-10.23
50.09881;18.47511;2009;13;0;5.33;81.7;-11.47;99.1;4.53;-9.66
50.09881;18.47511;2009;14;2.5;2.4;87.74;-9.05;98.45;1.51;-7.61
50.09881;18.47511;2009;15;0.68;1.71;95.55;-6.27;98.81;1.93;-5.6
50.09881;18.47511;2009;16;1.21;1.85;93.88;-4.38;99.41;2.12;-3.59
50.09881;18.47511;2009;17;0.02;2.12;90.37;-8.42;99.18;3.28;-7.41
50.09881;18.47511;2009;18;1.65;3.9;92.46;-4.47;97.97;2.9;-3.48
50.09881;18.47511;2009;19;0.5;4.07;92.03;-1.99;97.38;3.69;-0.83
50.09881;18.47511;2009;20;0.58;3.17;97.22;1.27;97.06;2.55;1.65
50.09881;18.47511;2009;21;6.95;1.32;99.28;1.39;97.48;2.48;1.48
50.09881;18.47511;2009;22;3.44;1.44;96.75;-0.94;97.58;2.76;-0.5
50.09881;18.47511;2009;23;0.35;3.99;95.05;-0.37;96.12;3.53;0.44
50.09881;18.47511;2009;24;0.51;2.45;91.34;-0.33;95.75;3.39;0.92
50.09881;18.47511;2009;25;0.06;1.12;92.36;-1.14;97.01;5.45;-0.06
50.09881;18.47511;2009;26;0.02;2.17;94.32;-1.38;97.46;5.87;-0.61
50.09881;18.47511;2009;27;0.16;1.75;92.33;-1.93;98.01;2.76;-0.85
50.09881;18.47511;2009;28;0.69;4.49;91.68;-2.34;98.44;2.82;-1.19
50.09881;18.47511;2009;29;0.25;3.96;87.95;-4.08;98.96;2.42;-2.49
50.09881;18.47511;2009;30;0.73;2.39;91.45;-3.7;99.21;2.84;-2.61
50.09881;18.47511;2009;31;3.03;2.25;91.77;-3.89;98.69;3.16;-2.86
50.09881;18.47511;2009;32;0.85;2.88;88.16;-4.65;98.53;3.98;-3.09
50.09881;18.47511;2009;33;0.13;2.91;91.88;-3.91;98.63;3.39;-2.69
50.09881;18.47511;2009;34;1.04;3.01;91.36;-1.47;97.64;3.75;-0.12
50.09881;18.47511;2009;35;0.29;1.74;95.66;0.67;96.92;3.41;1.27
50.09881;18.47511;2009;36;0.11;1.97;94.61;-0.13;97.14;3.6;0.63
50.09881;18.47511;2009;37;0.08;2.81;97.35;2.18;96.82;7.07;2.61
50.09881;18.47511;2009;38;0.01;5.17;90.62;4.22;96.12;6.6;5.63
50.09881;18.47511;2009;39;10.87;3.17;98.98;1.05;96.44;2.94;1.28
50.09881;18.47511;2009;40;0.34;2.3;84.09;-3.41;97.68;5.27;-1.13
50.09881;18.47511;2009;41;2.21;5.04;86.11;-2.48;96.87;5.31;-0.38
50.09881;18.47511;2009;42;5.55;5.13;90.08;-1.51;96.7;3.25;-0.11
50.09881;18.47511;2009;43;0.96;4.18;86.24;-4.08;97.7;3.76;-2.21
50.09881;18.47511;2009;44;5.1;5.16;90.08;-3.76;97.82;3.13;-2.45
50.09881;18.47511;2009;45;3.39;5.49;92.17;-3.2;98.17;3.1;-2.17
50.09881;18.47511;2009;46;2.53;3.91;88.18;-5.57;98.93;3.85;-4.08
50.09881;18.47511;2009;47;1.8;1.54;87.87;-5.79;98.56;4.19;-4.23
50.09881;18.47511;2009;48;1.64;2.65;87.37;-7.82;98.24;5.91;-6.36
50.09881;18.47511;2009;49;3.19;4.01;92.34;-6.33;98.74;3.78;-5.33
50.09881;18.47511;2009;50;1.29;2.82;87.22;-7.99;99.05;5.03;-6.55
50.09881;18.47511;2009;51;3.12;1.4;91.2;-5.42;99.06;4.63;-4.33
50.09881;18.47511;2009;52;0.42;1.12;92.17;-7.87;99.55;6.65;-6.98
50.09881;18.47511;2009;53;3.35;3.61;95.37;-8.34;98.81;6.8;-7.5
50.09881;18.47511;2009;54;4.58;2.95;95.79;-1.38;97.71;4.36;-0.73
50.09881;18.47511;2009;55;1.72;1.21;96.55;-2.72;98.72;4.92;-2.23
50.09881;18.47511;2009;56;0.17;1.88;92.18;-2.99;99.45;4.8;-1.87
50.09881;18.47511;2009;57;1.47;3.33;92.09;-0.97;98.46;4.52;0.17
50.09881;18.47511;2009;58;3.59;3.74;93.21;-0.12;97.93;6.95;0.84
50.09881;18.47511;2009;59;0.11;2.28;91.41;-1.25;98.41;9.24;0.02
50.09881;18.47511;2009;60;0.12;1.65;90.79;-1.61;98.49;7.36;-0.13
50.09881;18.47511;2009;61;0.06;1.97;91.52;-0.83;98.41;9.65;0.47
50.09881;18.47511;2009;62;0.93;1.42;96.47;1.82;98.4;4.75;2.35
50.09881;18.47511;2009;63;0.17;3.71;90.79;1.79;97.47;9.31;3.17
50.09881;18.47511;2009;64;2.07;4.22;89.62;3.58;96.11;7.55;5.22
50.09881;18.47511;2009;65;3.9;1.54;92.6;4.16;96.06;9.05;5.4
50.09881;18.47511;2009;66;11.14;3.62;95.55;2.11;96.97;3.46;2.75
50.09881;18.47511;2009;67;2.54;3.92;85.81;0.37;97.4;4.94;2.5
50.09881;18.47511;2009;68;5.26;2.94;93.5;1.46;97.23;7.74;2.43
50.09881;18.47511;2009;69;1.44;3.59;82.8;-0.44;97.8;9.02;2.17
50.09881;18.47511;2009;70;6.72;2.53;91.73;0.18;97.96;7.74;1.37
50.09881;18.47511;2009;71;3.43;2.71;88.39;-0.95;98.57;6.46;0.74
50.09881;18.47511;2009;72;5.71;1.94;92.2;-0.7;98.22;7.98;0.43
50.09881;18.47511;2009;73;0.07;1.14;82.32;-1.18;98.9;13.41;1.52
50.09881;18.47511;2009;74;1.78;2.74;91.91;2.41;98.82;5.62;3.74
50.09881;18.47511;2009;75;1.54;3.31;92.78;1.62;99.66;4.08;2.7
50.09881;18.47511;2009;76;2.71;3.93;89.24;0.65;99.37;5.2;2.35
50.09881;18.47511;2009;77;0.78;6.09;77.12;-1.84;98.91;9.79;1.72
50.09881;18.47511;2009;78;1.36;3.91;82.98;-3.04;98.85;7.88;-0.59
50.09881;18.47511;2009;79;1.21;3.27;84.73;-2.82;99.53;6.32;-0.64
50.09881;18.47511;2009;80;0.1;1.56;76.14;-3.98;99.45;12.92;-0.41
50.09881;18.47511;2009;81;1.23;4.06;85.89;-0.61;98.29;4.42;1.66
50.09881;18.47511;2009;82;9.15;6.02;86.93;2.24;97.03;8.76;4.21
50.09881;18.47511;2009;83;2.85;5.6;83.05;-1.1;96.36;10.52;1.51
50.09881;18.47511;2009;84;0.36;4.16;70.82;-6.35;97.29;9.31;-2.02
50.09881;18.47511;2009;85;0.67;2.75;85.58;-1.21;97.48;8.88;1
50.09881;18.47511;2009;86;1.68;5.2;87.5;2.85;97.31;11.14;4.87
50.09881;18.47511;2009;87;0.53;4.66;86.29;5.59;97.3;11.72;7.83
50.09881;18.47511;2009;88;9.6;1.73;89.72;5.44;97.7;5.82;7.01
50.09881;18.47511;2009;89;6.11;2.72;89.1;3.4;98.54;6.25;5.05
50.09881;18.47511;2009;90;0.02;1.82;81.56;1.96;99.29;17.17;4.87
50.09881;18.47511;2009;91;0;1.65;80.29;3.16;99.05;19.13;6.5
50.09881;18.47511;2009;92;0.01;3.07;79.82;2.89;99.34;19.5;6.18
50.09881;18.47511;2009;93;0;1.71;73.62;5.39;99;19.68;10.11
50.09881;18.47511;2009;94;0;1.62;70.17;8.28;98.74;19.57;13.67
50.09881;18.47511;2009;95;0.98;1.85;81.69;9.47;98.93;15.82;12.67
50.09881;18.47511;2009;96;0.2;2.15;82.68;8.42;98.83;16.86;11.31
50.09881;18.47511;2009;97;0.03;1.27;70.68;8.25;98.33;19.75;13.48
50.09881;18.47511;2009;98;0.59;2.06;68.37;8.27;98.38;18.06;14.09
50.09881;18.47511;2009;99;0.27;1.59;75.1;9.25;98.61;17.61;13.6
50.09881;18.47511;2009;100;0.32;2.43;80.42;9.61;98.49;18.1;12.93
50.09881;18.47511;2009;101;0.02;2.94;77.77;7.13;98.26;20.88;10.98
50.09881;18.47511;2009;102;0.12;3.15;81.56;6.72;98.25;16.57;9.71
50.09881;18.47511;2009;103;0.13;2.83;84.41;7.06;98.12;17.12;9.6
50.09881;18.47511;2009;104;0.09;2.68;79.97;6.84;98.04;20;10.15
50.09881;18.47511;2009;105;0;2.59;71.3;6.04;98.36;21.94;11.04
50.09881;18.47511;2009;106;0;3.13;71.54;5.15;98.32;22.36;10.16
50.09881;18.47511;2009;107;1.8;4.01;77.45;8.23;97.53;11;12.09
50.09881;18.47511;2009;108;0.05;3.05;75.49;6.61;98.2;16.36;10.74
50.09881;18.47511;2009;109;0.01;2.4;74.56;5.32;99.22;22.58;9.68
50.09881;18.47511;2009;110;0;1.81;64.34;3.28;99.31;23.01;9.79
50.09881;18.47511;2009;111;0;2.74;65.22;3.35;99.17;23.25;9.65
50.09881;18.47511;2009;112;0.06;1.36;60.66;3.1;98.63;23.78;10.43
50.09881;18.47511;2009;113;4.47;1.87;78.07;5.22;98.71;14.32;8.83
50.09881;18.47511;2009;114;0;2.03;63.11;3.86;99.17;23.31;10.6
50.09881;18.47511;2009;115;0;2.4;65.56;4.94;99.04;24.33;11.2
50.09881;18.47511;2009;116;0;4.23;58.32;4.28;98.82;24.33;12.24
50.09881;18.47511;2009;117;0;5.15;60.51;4.91;98.29;20.53;12.43
50.09881;18.47511;2009;118;0;3.7;58.03;5.37;97.98;24.83;13.5
50.09881;18.47511;2009;119;0.02;2.05;58.67;6.17;97.95;24.43;14.21
50.09881;18.47511;2009;120;0.95;1.96;69.42;9.4;98.15;22.52;15.07
50.09881;18.47511;2009;121;0.05;3.23;65.29;6.48;98.62;24.98;13.1
50.09881;18.47511;2009;122;0.02;2.78;62.8;4.42;99.2;23.34;11.44
50.09881;18.47511;2009;123;0;1.13;53.79;4.81;99.13;25.72;14.05
50.09881;18.47511;2009;124;0.23;2.92;68.89;5.72;98.74;16.1;11.3
50.09881;18.47511;2009;125;0.09;2.05;65.6;3.17;98.8;13.93;9.29
50.09881;18.47511;2009;126;3.41;4.09;81.39;7.38;98.2;10.42;10.46
50.09881;18.47511;2009;127;0.06;2.69;67.68;5.84;98.66;25.44;11.75
50.09881;18.47511;2009;128;0.04;2.9;67.4;9.69;98.68;25.49;15.77
50.09881;18.47511;2009;129;0.56;2.24;71.08;9.83;99.01;24.14;15.09
50.09881;18.47511;2009;130;0.39;2.86;74.6;11.59;98.78;20.71;16.15
50.09881;18.47511;2009;131;6.61;2.5;87.32;10.56;98.67;18.62;12.72
50.09881;18.47511;2009;132;1.14;2.79;71.48;5.85;98.96;19.59;10.9
50.09881;18.47511;2009;133;0;1.89;53.08;0.52;99.08;21.41;9.66
50.09881;18.47511;2009;134;0.02;1.54;53.29;1.25;98.57;22.84;10.47
50.09881;18.47511;2009;135;0.03;1.93;67.99;7.42;98.23;20.33;13.59
50.09881;18.47511;2009;136;2.28;2.64;76.23;10.26;98.26;7.55;14.45
50.09881;18.47511;2009;137;0;0.94;62.95;9.06;98.84;25.68;16.14
50.09881;18.47511;2009;138;1.9;1.88;69.78;12.7;98.73;18.74;18.4
50.09881;18.47511;2009;139;7.05;2.15;83.89;12.05;99.09;6.51;14.76
50.09881;18.47511;2009;140;0;0.71;62.8;9.85;99.19;25.49;16.99
50.09881;18.47511;2009;141;0.09;2.49;61.59;11.45;98.66;24.75;19.08
50.09881;18.47511;2009;142;7.97;2.35;81.44;13.95;98.22;12.9;17.17
50.09881;18.47511;2009;143;0.12;3.42;64.71;6.51;98.83;20.9;13.1
50.09881;18.47511;2009;144;0.05;1.64;58.21;7.71;98.81;26.79;16.11
50.09881;18.47511;2009;145;0.01;1.55;61.25;10.64;98.79;23.28;18.23
50.09881;18.47511;2009;146;0;2.14;59.35;11.27;98.48;28.02;19.44
50.09881;18.47511;2009;147;5.78;3.81;69.38;8.77;98.79;7.77;14.41
50.09881;18.47511;2009;148;4.73;3.32;63.84;6.29;99.05;14.12;13.04
50.09881;18.47511;2009;149;8.71;2.83;79.96;5.61;98.99;16.98;8.89
50.09881;18.47511;2009;150;7.98;1.39;84.41;8.1;99.07;13.13;10.64
50.09881;18.47511;2009;151;8.9;2.51;90.62;10.53;98.87;13.98;12.09
50.09881;18.47511;2009;152;1.14;2.08;78.49;7.69;98.66;12.04;11.29
50.09881;18.47511;2009;153;0.76;1.68;73.39;9.01;98.13;17.49;13.68
50.09881;18.47511;2009;154;1.35;4.43;72.51;7.74;97.61;20.43;12.66
50.09881;18.47511;2009;155;1.24;2.94;67.04;4.44;97.91;14.5;10.39
50.09881;18.47511;2009;156;0.29;2.67;61.72;3.71;97.93;15.72;10.75
50.09881;18.47511;2009;157;2.66;2.85;76.01;8.81;97.41;9.12;13.75
50.09881;18.47511;2009;158;1.94;3.45;73.97;11.97;97.4;19.19;16.62
50.09881;18.47511;2009;159;1.14;2.51;67.28;11.21;98.17;21.72;17.35
50.09881;18.47511;2009;160;2.23;2.54;69.57;13.94;98.17;17.88;19.72
50.09881;18.47511;2009;161;6.88;1.28;81.16;13.56;98.57;9.15;16.85
50.09881;18.47511;2009;162;0.86;2.93;67.91;11.05;98.26;20.6;17.02
50.09881;18.47511;2009;163;4.72;3.35;67.62;6.64;98.48;16.06;12.48
50.09881;18.47511;2009;164;0.74;4.33;60.98;5.33;98.57;13.23;12.64
50.09881;18.47511;2009;165;0.01;2.83;56.54;7.14;98.78;28.77;15.83
50.09881;18.47511;2009;166;2.21;2.1;64.38;13.17;98.52;23.98;20.39
50.09881;18.47511;2009;167;3.29;3.87;78.11;12.19;98.51;8.7;16.22
50.09881;18.47511;2009;168;0.23;2.36;62.04;7.91;99.27;23.13;15.15
50.09881;18.47511;2009;169;0;2.6;59.85;10.72;98.77;26.88;18.91
50.09881;18.47511;2009;170;15.23;2.16;77.52;14.88;98.43;11.37;18.96
50.09881;18.47511;2009;171;7.16;1.3;76.26;9.38;98.8;11.01;13.55
50.09881;18.47511;2009;172;0.41;1.8;65.84;8.13;98.71;12.38;14.49
50.09881;18.47511;2009;173;8.03;3.78;90.09;11.24;98.45;5.7;12.82
50.09881;18.47511;2009;174;25.55;4.19;94.03;16.23;98.14;11.53;17.36
50.09881;18.47511;2009;175;16.69;3.11;94;16.91;97.98;10.47;17.87
50.09881;18.47511;2009;176;6.57;2.19;87.59;17.18;97.98;19.05;19.31
50.09881;18.47511;2009;177;3.32;2.98;85.58;17.71;97.97;20.55;20.2
50.09881;18.47511;2009;178;8.58;2.57;91.79;17.71;98.15;7.85;19.06
50.09881;18.47511;2009;179;5.62;1.72;83.56;17.12;98.22;15.04;19.97
50.09881;18.47511;2009;180;9.16;1.24;88.83;17.92;98.55;20.34;19.83
50.09881;18.47511;2009;181;4.1;1.56;82.82;18.53;98.8;19.47;21.59
50.09881;18.47511;2009;182;1.59;1.17;77.43;18.59;98.89;26.99;22.74
50.09881;18.47511;2009;183;4.81;1.15;80.54;18.29;98.69;23.86;21.8
50.09881;18.47511;2009;184;3.39;1.49;80.59;17.25;98.28;25.3;20.7
50.09881;18.47511;2009;185;0.21;1.53;69.56;15.95;97.94;25.96;21.76
50.09881;18.47511;2009;186;2.12;2.22;79.91;16.14;97.84;19.87;19.72
50.09881;18.47511;2009;187;0.56;1.37;67.28;13.78;97.78;22.77;20.06
50.09881;18.47511;2009;188;2.63;1.38;70.65;15.13;97.72;21.5;20.65
50.09881;18.47511;2009;189;16.87;3.61;75.99;13.02;97.62;19.08;17.31
50.09881;18.47511;2009;190;2.2;3.12;74.32;11.58;98.16;18.67;16.13
50.09881;18.47511;2009;191;1.64;2.38;72.63;10.73;98.27;19.66;15.6
50.09881;18.47511;2009;192;0.2;2.32;69.13;9.5;98.46;15.19;15.1
50.09881;18.47511;2009;193;0.16;1.61;65.81;10.41;98.43;21.55;16.87
50.09881;18.47511;2009;194;0.84;2.13;67.49;13.39;98.38;23.2;19.65
50.09881;18.47511;2009;195;1.66;1.92;70.02;16.67;98.48;23.18;22.6
50.09881;18.47511;2009;196;9.67;1.04;73.79;19.05;98.77;26.45;24.08
50.09881;18.47511;2009;197;7.42;2.03;74.29;17.89;99.02;23.22;22.71
50.09881;18.47511;2009;198;0.01;1.46;65.79;17.1;98.43;26.44;23.92
50.09881;18.47511;2009;199;14.08;3.01;75.73;18.52;97.54;22.9;23.13
50.09881;18.47511;2009;200;6.47;3.28;77.49;12.19;98.28;9.57;16.11
50.09881;18.47511;2009;201;0.12;3.03;70.99;11.71;98.75;18.66;17
50.09881;18.47511;2009;202;0.09;2.39;69.06;13.05;98.68;15.37;18.87
50.09881;18.47511;2009;203;1.04;2.53;68.73;17.13;98.25;25.44;23.32
50.09881;18.47511;2009;204;0.83;2.81;66.86;18.64;97.89;23.39;25.26
50.09881;18.47511;2009;205;9.16;3.06;72.26;16.32;98.26;19.22;21.52
50.09881;18.47511;2009;206;7.37;2.75;78.68;13.25;98.61;12.74;16.99
50.09881;18.47511;2009;207;0.56;3.29;67.49;9.98;98.98;18.85;16
50.09881;18.47511;2009;208;0;1.49;58.56;8.93;98.82;24.29;17.16
50.09881;18.47511;2009;209;0.24;2.46;72.16;13.19;98.79;21.94;18.38
50.09881;18.47511;2009;210;0.05;1.14;66.62;12.68;99.15;21.48;19.03
50.09881;18.47511;2009;211;0.01;2.46;63.78;14.66;98.73;24.85;21.84
50.09881;18.47511;2009;212;0.01;2.16;60.89;11.99;99.11;21;19.79
50.09881;18.47511;2009;213;0;1.7;59.32;12.18;98.79;24.73;20.42
50.09881;18.47511;2009;214;0.14;2.4;58.09;15.7;98.11;24.81;24.53
50.09881;18.47511;2009;215;2.36;2.87;71.85;15.62;98.22;19.5;20.86
50.09881;18.47511;2009;216;1.01;2.08;76.25;14.33;98.64;11.34;18.6
50.09881;18.47511;2009;217;0.69;2.05;74.31;15.52;98.86;11.27;20.21
50.09881;18.47511;2009;218;0.58;2.91;67.17;14.32;98.94;17.45;20.66
50.09881;18.47511;2009;219;0;2.58;58.56;12.25;98.95;21.28;20.67
50.09881;18.47511;2009;220;0;2.31;52.43;10.04;98.92;21.6;20.06
50.09881;18.47511;2009;221;0;2.57;50.36;8.98;98.93;23.16;19.59
50.09881;18.47511;2009;222;0.12;1.94;58.97;12.25;98.68;21.06;20.57
50.09881;18.47511;2009;223;10.41;1.71;78.96;14.44;98.42;7.13;18.16
50.09881;18.47511;2009;224;2.76;2.22;77.91;13.49;98.57;12.84;17.37
50.09881;18.47511;2009;225;4.09;2.71;72.39;12.28;98.33;16.1;17.34
50.09881;18.47511;2009;226;0.09;2.04;61.7;9.86;98.7;19.36;17.27
50.09881;18.47511;2009;227;0;1.09;54.35;10.15;98.95;23;19.65
50.09881;18.47511;2009;228;0;2.3;59.12;13.67;98.68;22.53;22.09
50.09881;18.47511;2009;229;0.6;2.45;56.19;15.29;98.35;21.46;24.62
50.09881;18.47511;2009;230;0.33;2.85;61.23;12.42;98.78;19.81;20.28
50.09881;18.47511;2009;231;0;1.43;51.68;9.09;99.4;20.58;19.26
50.09881;18.47511;2009;232;0;1.8;48.58;9.47;99.44;22.63;20.69
50.09881;18.47511;2009;233;0;1.52;47.38;11.12;98.89;22.39;22.98
50.09881;18.47511;2009;234;8.05;3.17;76.4;15.14;98.95;9.97;19.4
50.09881;18.47511;2009;235;4.5;2.89;65.29;10.44;99.23;19.89;17.13
50.09881;18.47511;2009;236;0.01;2.67;69.81;11.63;98.86;20.53;17.2
50.09881;18.47511;2009;237;0;2.79;59.2;11.58;98.5;21.35;19.75
50.09881;18.47511;2009;238;0.01;2.1;54.97;12.78;98.59;17.07;22.38
50.09881;18.47511;2009;239;0.8;1.39;64.38;15.59;98.71;17.88;22.67
50.09881;18.47511;2009;240;0.01;1.83;55.91;14.31;98.35;19.52;23.62
50.09881;18.47511;2009;241;15.84;2.56;80.68;13.4;98.49;5.12;16.88
50.09881;18.47511;2009;242;0.01;1.72;56.14;6.71;99.04;19.18;15.41
50.09881;18.47511;2009;243;0;1.16;52.07;6.75;99.19;19.39;16.66
50.09881;18.47511;2009;244;0;2.72;51.61;8.66;98.82;20.31;18.84
50.09881;18.47511;2009;245;0.33;1.86;64.6;12.56;98.45;15.45;19.71
50.09881;18.47511;2009;246;3.94;2.75;68.46;15.01;97.83;11.76;21.07
50.09881;18.47511;2009;247;5.6;2.99;76.64;12.29;97.97;5.76;16.48
50.09881;18.47511;2009;248;0.76;4.22;68.87;8.92;98.45;9.11;14.62
50.09881;18.47511;2009;249;0.09;2.69;66.19;7.64;99.18;12.92;13.83
50.09881;18.47511;2009;250;0.04;1.11;63.67;8.44;99.47;16.34;15.27
50.09881;18.47511;2009;251;0;1.75;58.09;8.19;99.62;17.29;16.43
50.09881;18.47511;2009;252;0;1.45;63.11;9.83;99.49;18.07;16.96
50.09881;18.47511;2009;253;0;1.4;58.87;10.63;99.35;17.66;18.87
50.09881;18.47511;2009;254;0.35;2.15;59.42;10.63;99.29;13.95;18.7
50.09881;18.47511;2009;255;1.59;2.15;79;12.2;99.05;7.95;15.81
50.09881;18.47511;2009;256;0.1;1.49;60.94;7.79;98.51;11.8;15.41
50.09881;18.47511;2009;257;0.2;2.3;72.74;10.15;98.74;9.96;15.08
50.09881;18.47511;2009;258;0.24;1.63;71.77;11.96;98.88;13.23;17.07
50.09881;18.47511;2009;259;0.74;1.58;65.83;12.48;98.57;14.69;19.03
50.09881;18.47511;2009;260;4.07;1.68;78.18;14.45;98.4;10.67;18.31
50.09881;18.47511;2009;261;0.4;2.16;66.07;10.06;98.96;15.24;16.46
50.09881;18.47511;2009;262;0;2.7;56.84;6.26;99.01;16.88;14.8
50.09881;18.47511;2009;263;0;1.62;60.59;9.37;98.87;16.01;17.08
50.09881;18.47511;2009;264;0.04;1.31;65.01;11.53;99.12;14.7;18.24
50.09881;18.47511;2009;265;0.06;1.12;66.75;12.09;99.36;14.77;18.36
50.09881;18.47511;2009;266;0;2.37;61.56;11.28;99.23;15.18;18.84
50.09881;18.47511;2009;267;0.09;1.45;72.41;10.53;99.09;7.4;15.44
50.09881;18.47511;2009;268;0.03;1.7;68.76;7.47;99.34;11.96;13.09
50.09881;18.47511;2009;269;0;1.03;64.6;7.11;99.7;14.25;13.63
50.09881;18.47511;2009;270;0;1.08;59.2;7.44;99.57;14.75;15.36
50.09881;18.47511;2009;271;0;2.4;60.5;8.28;98.93;13.63;15.9
50.09881;18.47511;2009;272;4.28;3.73;70.61;9.48;98.3;5.34;14.78
50.09881;18.47511;2009;273;0.43;1.77;65.7;3.65;98.6;11.44;9.97
50.09881;18.47511;2009;274;2.24;4.09;75.93;8.53;97.92;7.95;12.7
50.09881;18.47511;2009;275;0.21;2.56;67.82;3.39;98.31;9.25;9.07
